participant	image	question_type	number_of_fixations	saccade_len_m	saccade_len_std	aoi_shift	first_time_on_task	fixation_task_ratio	title_ratio	legend_ratio	axis_ratio	mark_ratio	revisit_freq_title	revisit_freq_legend	revisit_freq_axis	revisit_freq_mark	scanpath_str
5	economist_daily_chart_165	C	101	168.873	154.251	22	-1	0.0	0.6238	0.0693	0.0891	0.0495	7	6	5	4	MMLTLMAATLAAZTTMTTTTTTTTTTTZTTTTTTTZZTTTZTZTTTTTTZZTTTZTTTZZTALTTTTTTTTTZTTTTTTLZMAAALLTTATTTTTZTZTZZ
5	economist_daily_chart_85	C	101	224.265	231.15	27	-1	0.0	0.5446	0.0	0.2772	0.0693	11	0	13	3	MMMTTATTZZTTTAAAATAAAATTZTTTTTAAZTTTTTZTTTTTTTTTTZTATATTTTTTTTTTTZTTTATTTTTZAATAAZZATTATAAAMMAAAMZMAA
5	economist_daily_chart_392	C	101	223.815	166.466	32	24	0.0099	0.297	0.0	0.4455	0.0891	9	0	14	9	MTTTAAZMTAAZMTTAATZZTTTTAAZATTTZAAAZAMAZAAAAZZZAZZZAAAAMAAAAAAAATAZAAAAATTTZTAMAMAAAMZAMATTTTTATTTTTT
19	economist_daily_chart_35	A	101	292.732	224.093	36	23	0.0792	0.198	0.0594	0.1683	0.3069	8	5	9	14	MMMZLZMLZZAAAZZMMMMZZZLLZTTZZTMMMAMMZZTTZZZMZZZAAMMTTTTAAAZTTZLTZTTTZMTTMAZAMMMAMAMMMMMAMMMLZTTAAAMZT
19	economist_daily_chart_165	A	101	194.051	178.995	35	3	0.2475	0.4752	0.1188	0.1782	0.0594	10	8	11	6	MZTTTTTTTTTTTTTTTZZTTTATMLTTALLMLAZTTZLAZLAAATTTZALZTZTZAATLLZLLTTTTZTTTZTTTTTTTTTTAMATAZAAAZAMTZAZML
19	economist_daily_chart_85	A	101	297.664	262.893	32	40	0.0594	0.3168	0.0	0.4356	0.1089	10	0	14	8	MZMAAAAAZZMMAAAAZMAAAAZAAMTTZMAZZAAATAAZTTAATAAATMMAAZATTZTTTTTTTTTTTZAAAMATTAAATTAZAAATTTZTTMAAATTTA
19	economist_daily_chart_392	A	101	257.508	207.525	29	9	0.1386	0.2871	0.0	0.4356	0.0693	10	0	14	5	MAAAZAAAATZAAAAAAAATTAMMZAAAAATTTZTAAZTAMZMAAZTTTTAAAMAAAZATTMAAZZTAAAAZZZZTTZTTZZZZTZZTTTTAATTATTTAA
19	economist_daily_chart_35	B	101	292.732	224.093	36	-1	0.0	0.198	0.0594	0.1683	0.3069	8	5	9	14	MMMZLZMLZZAAAZZMMMMZZZLLZTTZZTMMMAMMZZTTZZZMZZZAAMMTTTTAAAZTTZLTZTTTZMTTMAZAMMMAMAMMMMMAMMMLZTTAAAMZT
19	economist_daily_chart_165	B	101	194.051	178.995	35	22	0.0297	0.4752	0.1188	0.1782	0.0594	10	8	11	6	MZTTTTTTTTTTTTTTTZZTTTATMLTTALLMLAZTTZLAZLAAATTTZALZTZTZAATLLZLLTTTTZTTTZTTTTTTTTTTAMATAZAAAZAMTZAZML
19	economist_daily_chart_85	B	101	297.664	262.893	32	45	0.0198	0.3168	0.0	0.4356	0.1089	10	0	14	8	MZMAAAAAZZMMAAAAZMAAAAZAAMTTZMAZZAAATAAZTTAATAAATMMAAZATTZTTTTTTTTTTTZAAAMATTAAATTAZAAATTTZTTMAAATTTA
19	economist_daily_chart_392	B	101	257.508	207.525	29	5	0.0495	0.2871	0.0	0.4356	0.0693	10	0	14	5	MAAAZAAAATZAAAAAAAATTAMMZAAAAATTTZTAAZTAMZMAAZTTTTAAAMAAAZATTMAAZZTAAAAZZZZTTZTTZZZZTZZTTTTAATTATTTAA
19	economist_daily_chart_35	C	101	292.732	224.093	36	-1	0.0	0.198	0.0594	0.1683	0.3069	8	5	9	14	MMMZLZMLZZAAAZZMMMMZZZLLZTTZZTMMMAMMZZTTZZZMZZZAAMMTTTTAAAZTTZLTZTTTZMTTMAZAMMMAMAMMMMMAMMMLZTTAAAMZT
19	economist_daily_chart_165	C	101	194.051	178.995	35	29	0.0594	0.4752	0.1188	0.1782	0.0594	10	8	11	6	MZTTTTTTTTTTTTTTTZZTTTATMLTTALLMLAZTTZLAZLAAATTTZALZTZTZAATLLZLLTTTTZTTTZTTTTTTTTTTAMATAZAAAZAMTZAZML
19	economist_daily_chart_85	C	101	297.664	262.893	32	-1	0.0	0.3168	0.0	0.4356	0.1089	10	0	14	8	MZMAAAAAZZMMAAAAZMAAAAZAAMTTZMAZZAAATAAZTTAATAAATMMAAZATTZTTTTTTTTTTTZAAAMATTAAATTAZAAATTTZTTMAAATTTA
19	economist_daily_chart_392	C	101	257.508	207.525	29	-1	0.0	0.2871	0.0	0.4356	0.0693	10	0	14	5	MAAAZAAAATZAAAAAAAATTAMMZAAAAATTTZTAAZTAMZMAAZTTTTAAAMAAAZATTMAAZZTAAAAZZZZTTZTTZZZZTZZTTTTAATTATTTAA
30	economist_daily_chart_35	A	101	279.354	242.168	38	13	0.0099	0.2079	0.0396	0.2574	0.2673	9	3	12	14	MMATMMZTTMTTTTZTTTZZLZZZTTLLZZZZTMMAAMTTZZLAAZMMATTMMMAAAAAZTTTMMMAAAAAMMMMAZAZAZZMAMAAMMMZZAAMTZAMAZ
30	economist_daily_chart_165	A	101	236.781	204.186	40	3	0.1584	0.297	0.0594	0.3267	0.0891	11	5	17	7	MAZTALAAAAAZZZAZTTZAMTTTLLZAZTTTTTTTTTZZTTAZALAAMAMTZZATZZATTMMMZZAATAAAAALTTTAZZAMATTTZAZAAZALAMATZT
30	economist_daily_chart_85	A	101	272.155	242.252	28	55	0.0198	0.3564	0.0	0.4158	0.099	10	0	12	6	MAZTTTTTZTTTTTTTTTTTTZTTTTAAAMMMZMAAATTZTMMZTTAZAAZATAATAAAAATTMZAAAAMTATZTAAAZAATTAAZMATZAAAAAAAAAAA
30	economist_daily_chart_392	A	101	207.863	194.514	25	3	0.2475	0.4356	0.0	0.3663	0.0594	10	0	11	4	MMATTTAMAATZAAAZAAATMMAAAZAZTZTZTTTTAATTMAAAAATTTAAAATTTTTTTZATTZTZTTTZTTTTZZZZAAAAAATAAAAATTTTTTTTTT
30	economist_daily_chart_35	B	101	279.354	242.168	38	3	0.0198	0.2079	0.0396	0.2574	0.2673	9	3	12	14	MMATMMZTTMTTTTZTTTZZLZZZTTLLZZZZTMMAAMTTZZLAAZMMATTMMMAAAAAZTTTMMMAAAAAMMMMAZAZAZZMAMAAMMMZZAAMTZAMAZ
30	economist_daily_chart_165	B	101	236.781	204.186	40	4	0.0198	0.297	0.0594	0.3267	0.0891	11	5	17	7	MAZTALAAAAAZZZAZTTZAMTTTLLZAZTTTTTTTTTZZTTAZALAAMAMTZZATZZATTMMMZZAATAAAAALTTTAZZAMATTTZAZAAZALAMATZT
30	economist_daily_chart_85	B	101	272.155	242.252	28	53	0.0099	0.3564	0.0	0.4158	0.099	10	0	12	6	MAZTTTTTZTTTTTTTTTTTTZTTTTAAAMMMZMAAATTZTMMZTTAZAAZATAATAAAAATTMZAAAAMTATZTAAAZAATTAAZMATZAAAAAAAAAAA
30	economist_daily_chart_392	B	101	207.863	194.514	25	12	0.0297	0.4356	0.0	0.3663	0.0594	10	0	11	4	MMATTTAMAATZAAAZAAATMMAAAZAZTZTZTTTTAATTMAAAAATTTAAAATTTTTTTZATTZTZTTTZTTTTZZZZAAAAAATAAAAATTTTTTTTTT
30	economist_daily_chart_35	C	101	279.354	242.168	38	-1	0.0	0.2079	0.0396	0.2574	0.2673	9	3	12	14	MMATMMZTTMTTTTZTTTZZLZZZTTLLZZZZTMMAAMTTZZLAAZMMATTMMMAAAAAZTTTMMMAAAAAMMMMAZAZAZZMAMAAMMMZZAAMTZAMAZ
30	economist_daily_chart_165	C	101	236.781	204.186	40	5	0.0198	0.297	0.0594	0.3267	0.0891	11	5	17	7	MAZTALAAAAAZZZAZTTZAMTTTLLZAZTTTTTTTTTZZTTAZALAAMAMTZZATZZATTMMMZZAATAAAAALTTTAZZAMATTTZAZAAZALAMATZT
30	economist_daily_chart_85	C	101	272.155	242.252	28	-1	0.0	0.3564	0.0	0.4158	0.099	10	0	12	6	MAZTTTTTZTTTTTTTTTTTTZTTTTAAAMMMZMAAATTZTMMZTTAZAAZATAATAAAAATTMZAAAAMTATZTAAAZAATTAAZMATZAAAAAAAAAAA
30	economist_daily_chart_392	C	101	207.863	194.514	25	8	0.0099	0.4356	0.0	0.3663	0.0594	10	0	11	4	MMATTTAMAATZAAAZAAATMMAAAZAZTZTZTTTTAATTMAAAAATTTAAAATTTTTTTZATTZTZTTTZTTTTZZZZAAAAAATAAAAATTTTTTTTTT
35	economist_daily_chart_35	A	101	226.286	196.48	33	69	0.0099	0.1584	0.0594	0.2376	0.3267	8	4	11	10	MMMAAAMLZZAMMAAMMTZTTAAMMMMMAMMMMMMTTAAZMMMMTAAAZMMTTAAAAMMMMMAAAZATTLZZLZZZLTZZZLZZZZZZTZTTTLAMMMZAT
35	economist_daily_chart_165	A	101	291.787	237.857	57	9	0.1782	0.297	0.1881	0.1881	0.1683	17	13	15	12	MATTATLLZTATLMAZTLLTMLAMATTATTTALAMLMMMTALTTZTZTLZZZZZAAMTTLMMMTTMAAAZAZTTLZAZMZTTLMTMMTTZALLTTLLZLLA
35	economist_daily_chart_85	A	101	172.855	251.077	17	78	0.0198	0.0891	0.0	0.2475	0.0891	4	0	8	5	MMMMAAZAZZZZZAAZAZZZZAZAZAZAZZZZZAAAZZZZZZZZZZZZZZZZAAZZZZZZZZZAZZZZZZZZZZAAMATTATTTAMMAMZZZZTTTAMATA
35	economist_daily_chart_392	A	101	194.161	154.88	21	7	0.3762	0.5347	0.0	0.1881	0.0792	7	0	8	6	MAAMMZZTTZTAAATTAATTZZTTMAZAAZTZTTZZTZTZTTTTZTTTTTTTTTTAMMAMTAAAAAAZZTMZATZTTTTZTTTTTTTTTTTZTTTTTZTTT
35	economist_daily_chart_35	B	101	226.286	196.48	33	21	0.0396	0.1584	0.0594	0.2376	0.3267	8	4	11	10	MMMAAAMLZZAMMAAMMTZTTAAMMMMMAMMMMMMTTAAZMMMMTAAAZMMTTAAAAMMMMMAAAZATTLZZLZZZLTZZZLZZZZZZTZTTTLAMMMZAT
35	economist_daily_chart_165	B	101	291.787	237.857	57	2	0.0099	0.297	0.1881	0.1881	0.1683	17	13	15	12	MATTATLLZTATLMAZTLLTMLAMATTATTTALAMLMMMTALTTZTZTLZZZZZAAMTTLMMMTTMAAAZAZTTLZAZMZTTLMTMMTTZALLTTLLZLLA
35	economist_daily_chart_85	B	101	172.855	251.077	17	74	0.0297	0.0891	0.0	0.2475	0.0891	4	0	8	5	MMMMAAZAZZZZZAAZAZZZZAZAZAZAZZZZZAAAZZZZZZZZZZZZZZZZAAZZZZZZZZZAZZZZZZZZZZAAMATTATTTAMMAMZZZZTTTAMATA
35	economist_daily_chart_392	B	101	194.161	154.88	21	72	0.0099	0.5347	0.0	0.1881	0.0792	7	0	8	6	MAAMMZZTTZTAAATTAATTZZTTMAZAAZTZTTZZTZTZTTTTZTTTTTTTTTTAMMAMTAAAAAAZZTMZATZTTTTZTTTTTTTTTTTZTTTTTZTTT
35	economist_daily_chart_35	C	101	226.286	196.48	33	-1	0.0	0.1584	0.0594	0.2376	0.3267	8	4	11	10	MMMAAAMLZZAMMAAMMTZTTAAMMMMMAMMMMMMTTAAZMMMMTAAAZMMTTAAAAMMMMMAAAZATTLZZLZZZLTZZZLZZZZZZTZTTTLAMMMZAT
35	economist_daily_chart_165	C	101	291.787	237.857	57	21	0.0198	0.297	0.1881	0.1881	0.1683	17	13	15	12	MATTATLLZTATLMAZTLLTMLAMATTATTTALAMLMMMTALTTZTZTLZZZZZAAMTTLMMMTTMAAAZAZTTLZAZMZTTLMTMMTTZALLTTLLZLLA
35	economist_daily_chart_85	C	101	172.855	251.077	17	-1	0.0	0.0891	0.0	0.2475	0.0891	4	0	8	5	MMMMAAZAZZZZZAAZAZZZZAZAZAZAZZZZZAAAZZZZZZZZZZZZZZZZAAZZZZZZZZZAZZZZZZZZZZAAMATTATTTAMMAMZZZZTTTAMATA
35	economist_daily_chart_392	C	101	194.161	154.88	21	86	0.0099	0.5347	0.0	0.1881	0.0792	7	0	8	6	MAAMMZZTTZTAAATTAATTZZTTMAZAAZTZTTZZTZTZTTTTZTTTTTTTTTTAMMAMTAAAAAAZZTMZATZTTTTZTTTTTTTTTTTZTTTTTZTTT
3	economist_daily_chart_35	A	101	332.048	270.988	30	24	0.0396	0.1782	0.0198	0.198	0.3465	6	2	10	12	MMMMMZMAATTTTZZZMMMZZZMMLZZMMAMZZMMZMMAAAAMZZZMAAZZZMAAATLMMZAMMMATTZZMAAAATZZTTTMZMZTATTTTTTMAMMMMMZ
3	economist_daily_chart_165	A	101	190.838	162.928	29	3	0.198	0.4059	0.0792	0.2277	0.0594	10	7	9	3	MMTTZLTZAMMALZTTAAAALLTLAZTTAAAAAAZAAZTAZTLZMMAAALZTTTTTTTZTZTZTZTZTZZZZTZLZTTTTTTTTTTTTTTZTTTATAZAAZ
3	economist_daily_chart_85	A	101	233.773	232.656	28	69	0.0198	0.3564	0.0	0.3069	0.1287	9	0	13	6	MMMMMATTTTTTTTTTTZZZAAZTZZZZZAZAAAZAZZZAATAMMMMAAMTTTAAZZZMAAATTATTTTAAAAMAATAZTTTTTZTAZAATTTTTTTAAZM
3	economist_daily_chart_392	A	101	213.339	173.392	25	4	0.2574	0.4554	0.0	0.2178	0.0495	9	0	11	5	MAAZTTTAZTTTTZTTZAAAAMATZTZTTTTTTZAATATZTAAAMTZZTTZZTZTZZTZZZTTTTTTZTZTTZTTTTZAZMTZAATATZTTTTZAAAAMZZ
3	economist_daily_chart_35	B	101	332.048	270.988	30	74	0.0099	0.1782	0.0198	0.198	0.3465	6	2	10	12	MMMMMZMAATTTTZZZMMMZZZMMLZZMMAMZZMMZMMAAAAMZZZMAAZZZMAAATLMMZAMMMATTZZMAAAATZZTTTMZMZTATTTTTTMAMMMMMZ
3	economist_daily_chart_165	B	101	190.838	162.928	29	28	0.0594	0.4059	0.0792	0.2277	0.0594	10	7	9	3	MMTTZLTZAMMALZTTAAAALLTLAZTTAAAAAAZAAZTAZTLZMMAAALZTTTTTTTZTZTZTZTZTZZZZTZLZTTTTTTTTTTTTTTZTTTATAZAAZ
3	economist_daily_chart_85	B	101	233.773	232.656	28	82	0.0099	0.3564	0.0	0.3069	0.1287	9	0	13	6	MMMMMATTTTTTTTTTTZZZAAZTZZZZZAZAAAZAZZZAATAMMMMAAMTTTAAZZZMAAATTATTTTAAAAMAATAZTTTTTZTAZAATTTTTTTAAZM
3	economist_daily_chart_392	B	101	213.339	173.392	25	15	0.0396	0.4554	0.0	0.2178	0.0495	9	0	11	5	MAAZTTTAZTTTTZTTZAAAAMATZTZTTTTTTZAATATZTAAAMTZZTTZZTZTZZTZZZTTTTTTZTZTTZTTTTZAZMTZAATATZTTTTZAAAAMZZ
3	economist_daily_chart_35	C	101	332.048	270.988	30	-1	0.0	0.1782	0.0198	0.198	0.3465	6	2	10	12	MMMMMZMAATTTTZZZMMMZZZMMLZZMMAMZZMMZMMAAAAMZZZMAAZZZMAAATLMMZAMMMATTZZMAAAATZZTTTMZMZTATTTTTTMAMMMMMZ
3	economist_daily_chart_165	C	101	190.838	162.928	29	-1	0.0	0.4059	0.0792	0.2277	0.0594	10	7	9	3	MMTTZLTZAMMALZTTAAAALLTLAZTTAAAAAAZAAZTAZTLZMMAAALZTTTTTTTZTZTZTZTZTZZZZTZLZTTTTTTTTTTTTTTZTTTATAZAAZ
3	economist_daily_chart_85	C	101	233.773	232.656	28	-1	0.0	0.3564	0.0	0.3069	0.1287	9	0	13	6	MMMMMATTTTTTTTTTTZZZAAZTZZZZZAZAAAZAZZZAATAMMMMAAMTTTAAZZZMAAATTATTTTAAAAMAATAZTTTTTZTAZAATTTTTTTAAZM
3	economist_daily_chart_392	C	101	213.339	173.392	25	-1	0.0	0.4554	0.0	0.2178	0.0495	9	0	11	5	MAAZTTTAZTTTTZTTZAAAAMATZTZTTTTTTZAATATZTAAAMTZZTTZZTZTZZTZZZTTTTTTZTZTTZTTTTZAZMTZAATATZTTTTZAAAAMZZ
1	economist_daily_chart_35	A	101	259.572	273.208	34	12	0.0594	0.4455	0.0297	0.1188	0.2178	11	3	8	12	MTZTTZZTZMMMATATTTTTTTTTTTTTTTTZZTTTTTTTTLMTMZMZMZMAMMZTTTTAMTLZZZZMATTTMZTZTATMLAAZAMTMMMMMAAAMTTTZZ
1	economist_daily_chart_165	A	101	283.939	241.558	43	1	0.1782	0.3267	0.0792	0.2574	0.0891	14	8	12	9	MTLTAAZTTZLZMAAZTTZTALAALZMAAAAAAAAAZTTTTTAZZAMLMZTZZZTATZMATTAZTTZAMZTZTTZMZATZTLTZTLMAAATLTTZTZTTZT
1	economist_daily_chart_85	A	101	294.362	218.496	35	39	0.0099	0.2376	0.0	0.4455	0.1584	10	0	15	10	MMTTAAAMAMMMZZAATTTAZAATTZAAMAATZAAAAAATTMMAATZTMAAAAAAAMZAATTAMMMAATAMZTTTTTZZAAAAZZAAAAZZZMAAATTZTT
1	economist_daily_chart_392	A	101	158.984	149.92	13	5	0.4059	0.6436	0.0	0.198	0.0099	6	0	6	1	MAZTTTAAAATZTZTAZAAATZZZTTAATTTZTTTTTAAAATTTTTTTZTTTZTTTZTTTTTTTTTTTTTTTTTTTTZAZAAAATTTTTTTTTTZTTTTTZ
1	economist_daily_chart_35	B	101	259.572	273.208	34	19	0.0099	0.4455	0.0297	0.1188	0.2178	11	3	8	12	MTZTTZZTZMMMATATTTTTTTTTTTTTTTTZZTTTTTTTTLMTMZMZMZMAMMZTTTTAMTLZZZZMATTTMZTZTATMLAAZAMTMMMMMAAAMTTTZZ
1	economist_daily_chart_165	B	101	283.939	241.558	43	2	0.0495	0.3267	0.0792	0.2574	0.0891	14	8	12	9	MTLTAAZTTZLZMAAZTTZTALAALZMAAAAAAAAAZTTTTTAZZAMLMZTZZZTATZMATTAZTTZAMZTZTTZMZATZTLTZTLMAAATLTTZTZTTZT
1	economist_daily_chart_85	B	101	294.362	218.496	35	-1	0.0	0.2376	0.0	0.4455	0.1584	10	0	15	10	MMTTAAAMAMMMZZAATTTAZAATTZAAMAATZAAAAAATTMMAATZTMAAAAAAAMZAATTAMMMAATAMZTTTTTZZAAAAZZAAAAZZZMAAATTZTT
1	economist_daily_chart_392	B	101	158.984	149.92	13	78	0.0297	0.6436	0.0	0.198	0.0099	6	0	6	1	MAZTTTAAAATZTZTAZAAATZZZTTAATTTZTTTTTAAAATTTTTTTZTTTZTTTZTTTTTTTTTTTTTTTTTTTTZAZAAAATTTTTTTTTTZTTTTTZ
1	economist_daily_chart_35	C	101	259.572	273.208	34	-1	0.0	0.4455	0.0297	0.1188	0.2178	11	3	8	12	MTZTTZZTZMMMATATTTTTTTTTTTTTTTTZZTTTTTTTTLMTMZMZMZMAMMZTTTTAMTLZZZZMATTTMZTZTATMLAAZAMTMMMMMAAAMTTTZZ
1	economist_daily_chart_165	C	101	283.939	241.558	43	4	0.0099	0.3267	0.0792	0.2574	0.0891	14	8	12	9	MTLTAAZTTZLZMAAZTTZTALAALZMAAAAAAAAAZTTTTTAZZAMLMZTZZZTATZMATTAZTTZAMZTZTTZMZATZTLTZTLMAAATLTTZTZTTZT
1	economist_daily_chart_85	C	101	294.362	218.496	35	-1	0.0	0.2376	0.0	0.4455	0.1584	10	0	15	10	MMTTAAAMAMMMZZAATTTAZAATTZAAMAATZAAAAAATTMMAATZTMAAAAAAAMZAATTAMMMAATAMZTTTTTZZAAAAZZAAAAZZZMAAATTZTT
1	economist_daily_chart_392	C	101	158.984	149.92	13	15	0.0099	0.6436	0.0	0.198	0.0099	6	0	6	1	MAZTTTAAAATZTZTAZAAATZZZTTAATTTZTTTTTAAAATTTTTTTZTTTZTTTZTTTTTTTTTTTTTTTTTTTTZAZAAAATTTTTTTTTTZTTTTTZ
27	economist_daily_chart_35	A	101	287.205	249.59	35	42	0.0792	0.3564	0.0495	0.1287	0.2178	8	5	9	13	MMMZMMMZLMTTZLZZMMAAMAMTTTTTTTAAMAAMAMZAMZTTTLMZZTTATTTTZZTTTTZZZTZTZTZTZMZZZAATZZMZTTALTTTTTTTLMZMMM
27	economist_daily_chart_165	A	101	213.997	181.4	43	6	0.2871	0.4851	0.1287	0.1584	0.0693	15	11	12	5	MMZTTTTTTTTTTZAZALATAZTTATTTTTTTTTTTTTTZTLAAMMLTAMLATZZZZATZMTAALZTAATLZLLTTTLTTLMZLTTLTALAZTTTTZTTZT
27	economist_daily_chart_85	A	101	327.895	263.231	38	41	0.0396	0.2475	0.0	0.4653	0.099	11	0	18	9	MAAZZAAAMTTAAZAATAAMAZAAZTAAAAAMZAAATTZAZAAAZZMZAATTAAAATTAMAATTZZZZATTTTAZMATAATTATTTTTTAMZMAAAAAZZM
27	economist_daily_chart_392	A	101	203.763	168.975	32	6	0.1782	0.2475	0.0	0.5446	0.0693	10	0	15	7	MAAAAATTTTTTZAZAAAATAAAAAAAAZAAAAAAAAAAATZTAAMAAATAMAAAAATTTTTAAZMAATTZAAATTTTZTAMAMAZTAZZTZZAAAATZZM
27	economist_daily_chart_35	B	101	287.205	249.59	35	46	0.0099	0.3564	0.0495	0.1287	0.2178	8	5	9	13	MMMZMMMZLMTTZLZZMMAAMAMTTTTTTTAAMAAMAMZAMZTTTLMZZTTATTTTZZTTTTZZZTZTZTZTZMZZZAATZZMZTTALTTTTTTTLMZMMM
27	economist_daily_chart_165	B	101	213.997	181.4	43	62	0.0297	0.4851	0.1287	0.1584	0.0693	15	11	12	5	MMZTTTTTTTTTTZAZALATAZTTATTTTTTTTTTTTTTZTLAAMMLTAMLATZZZZATZMTAALZTAATLZLLTTTLTTLMZLTTLTALAZTTTTZTTZT
27	economist_daily_chart_85	B	101	327.895	263.231	38	10	0.0792	0.2475	0.0	0.4653	0.099	11	0	18	9	MAAZZAAAMTTAAZAATAAMAZAAZTAAAAAMZAAATTZAZAAAZZMZAATTAAAATTAMAATTZZZZATTTTAZMATAATTATTTTTTAMZMAAAAAZZM
27	economist_daily_chart_392	B	101	203.763	168.975	32	5	0.0693	0.2475	0.0	0.5446	0.0693	10	0	15	7	MAAAAATTTTTTZAZAAAATAAAAAAAAZAAAAAAAAAAATZTAAMAAATAMAAAAATTTTTAAZMAATTZAAATTTTZTAMAMAZTAZZTZZAAAATZZM
27	economist_daily_chart_35	C	101	287.205	249.59	35	-1	0.0	0.3564	0.0495	0.1287	0.2178	8	5	9	13	MMMZMMMZLMTTZLZZMMAAMAMTTTTTTTAAMAAMAMZAMZTTTLMZZTTATTTTZZTTTTZZZTZTZTZTZMZZZAATZZMZTTALTTTTTTTLMZMMM
27	economist_daily_chart_165	C	101	213.997	181.4	43	17	0.0198	0.4851	0.1287	0.1584	0.0693	15	11	12	5	MMZTTTTTTTTTTZAZALATAZTTATTTTTTTTTTTTTTZTLAAMMLTAMLATZZZZATZMTAALZTAATLZLLTTTLTTLMZLTTLTALAZTTTTZTTZT
27	economist_daily_chart_85	C	101	327.895	263.231	38	-1	0.0	0.2475	0.0	0.4653	0.099	11	0	18	9	MAAZZAAAMTTAAZAATAAMAZAAZTAAAAAMZAAATTZAZAAAZZMZAATTAAAATTAMAATTZZZZATTTTAZMATAATTATTTTTTAMZMAAAAAZZM
27	economist_daily_chart_392	C	101	203.763	168.975	32	-1	0.0	0.2475	0.0	0.5446	0.0693	10	0	15	7	MAAAAATTTTTTZAZAAAATAAAAAAAAZAAAAAAAAAAATZTAAMAAATAMAAAAATTTTTAAZMAATTZAAATTTTZTAMAMAZTAZZTZZAAAATZZM
28	economist_daily_chart_35	A	101	274.13	229.435	31	17	0.0099	0.2871	0.0396	0.1485	0.2376	9	4	7	11	MMMMAMMTTTZTZMMZAALTMZMMAMZTZZZTTZMMZZZTZTTZLMZZAAAZLZTZTTTZTTTTTTZZZZZTTAAAAAATTTZZMMATZMTZMAMMMMMTL
28	economist_daily_chart_165	A	101	239.264	199.95	45	14	0.1881	0.2871	0.099	0.2376	0.1881	12	8	15	10	MMMZZMZMZAAAAZTLLMLTZTTTMAMMAZMAAAATALLAZTTLMALTTTTTTTTTTATAZTZZZMMAAZZLMMLZTTAATTALTATZAZMZTTTAAZMMM
28	economist_daily_chart_85	A	101	256.696	251.669	33	2	0.0594	0.4059	0.0	0.2871	0.1683	10	0	14	9	MATTZTTAAATTTTTTTZTTTTTZTZAATTAAAAAMMMAAMMMATAMZZAAATTTZZAAMZMAATTMAZTMMZMTATAAAMAAZMMTTTTZTTTTTTTZTT
28	economist_daily_chart_392	A	101	187.094	184.165	18	9	0.2574	0.5446	0.0	0.1584	0.0198	9	0	8	1	MMZTATAAATTTZZAAATTZZZATTZTTZTTTTTTTZTZZZTTTTTTTTTTTTTAAZZAATTATTZTTTZZZZTTTTAZATTTTTTZZTZZZTTTZTZZAT
28	economist_daily_chart_35	B	101	274.13	229.435	31	-1	0.0	0.2871	0.0396	0.1485	0.2376	9	4	7	11	MMMMAMMTTTZTZMMZAALTMZMMAMZTZZZTTZMMZZZTZTTZLMZZAAAZLZTZTTTZTTTTTTZZZZZTTAAAAAATTTZZMMATZMTZMAMMMMMTL
28	economist_daily_chart_165	B	101	239.264	199.95	45	28	0.0396	0.2871	0.099	0.2376	0.1881	12	8	15	10	MMMZZMZMZAAAAZTLLMLTZTTTMAMMAZMAAAATALLAZTTLMALTTTTTTTTTTATAZTZZZMMAAZZLMMLZTTAATTALTATZAZMZTTTAAZMMM
28	economist_daily_chart_85	B	101	256.696	251.669	33	20	0.0495	0.4059	0.0	0.2871	0.1683	10	0	14	9	MATTZTTAAATTTTTTTZTTTTTZTZAATTAAAAAMMMAAMMMATAMZZAAATTTZZAAMZMAATTMAZTMMZMTATAAAMAAZMMTTTTZTTTTTTTZTT
28	economist_daily_chart_392	B	101	187.094	184.165	18	3	0.0495	0.5446	0.0	0.1584	0.0198	9	0	8	1	MMZTATAAATTTZZAAATTZZZATTZTTZTTTTTTTZTZZZTTTTTTTTTTTTTAAZZAATTATTZTTTZZZZTTTTAZATTTTTTZZTZZZTTTZTZZAT
28	economist_daily_chart_35	C	101	274.13	229.435	31	-1	0.0	0.2871	0.0396	0.1485	0.2376	9	4	7	11	MMMMAMMTTTZTZMMZAALTMZMMAMZTZZZTTZMMZZZTZTTZLMZZAAAZLZTZTTTZTTTTTTZZZZZTTAAAAAATTTZZMMATZMTZMAMMMMMTL
28	economist_daily_chart_165	C	101	239.264	199.95	45	83	0.0099	0.2871	0.099	0.2376	0.1881	12	8	15	10	MMMZZMZMZAAAAZTLLMLTZTTTMAMMAZMAAAATALLAZTTLMALTTTTTTTTTTATAZTZZZMMAAZZLMMLZTTAATTALTATZAZMZTTTAAZMMM
28	economist_daily_chart_85	C	101	256.696	251.669	33	-1	0.0	0.4059	0.0	0.2871	0.1683	10	0	14	9	MATTZTTAAATTTTTTTZTTTTTZTZAATTAAAAAMMMAAMMMATAMZZAAATTTZZAAMZMAATTMAZTMMZMTATAAAMAAZMMTTTTZTTTTTTTZTT
28	economist_daily_chart_392	C	101	187.094	184.165	18	63	0.0099	0.5446	0.0	0.1584	0.0198	9	0	8	1	MMZTATAAATTTZZAAATTZZZATTZTTZTTTTTTTZTZZZTTTTTTTTTTTTTAAZZAATTATTZTTTZZZZTTTTAZATTTTTTZZTZZZTTTZTZZAT
